0	0.186153122987972	0.503814302757817
5	0.357171692549149	0.472487217172818
10	0.396987056041293	0.781560815856453
15	0.256908782568309	0.782725427910124
20	0.239325253222405	0.718056058687340
25	0.165187407232778	0.678416640974936
30	0.120721430475084	0.582653402275254
35	0.109897637561058	0.537435498178808
40	0.109219545528154	0.473038890262624
45	0.110735444617835	0.444928666307502
50	0.0873356633080626	0.416390953014876
55	0.0937025178318740	0.353404212482076
60	0.0857391913823269	0.326161730777676
65	0.0949174658331017	0.279895400063255
70	0.0937496597810933	0.228815728804775
75	0.0936079381294673	0.222346450878270
80	0.134529078538868	0.207141587148603
85	0.156088556545705	0.182133889562078
90	0.130771164527794	0.155056388312605
95	0.0588575221722628	0.139134319780292
100	0.113765992111228	0.134288473336825
