0	0.000649670538334852	0.000744141925893709
5	0.00226052165917552	0.00204496478370289
10	0.00680408449718278	0.00713472565390281
15	0.0208111477681840	0.0272860794424622
20	0.0637424586755853	0.0841231943409825
25	0.160784061434065	0.233337421059603
30	0.333398534845575	0.414603562963775
35	0.402625124575911	0.497243281201093
40	0.360352080019859	0.526366702639706
45	0.302946831779738	0.524460587119891
50	0.251739704803658	0.502314180425111
55	0.210925027457468	0.469810506376124
60	0.183718457290703	0.432744796601243
65	0.163349180078721	0.396557455273530
70	0.148474382552396	0.360085440623810
75	0.139662711243129	0.326198599709445
80	0.142526092616688	0.296168223091678
85	0.132550797586976	0.275963565889882
90	0.0894038980531305	0.247283825386752
95	0.0645279108909097	0.209606421539829
100	0.0437917816669413	0.170336385046842
