0	0.185038367388040	0.424139459256809
5	0.319528803085761	0.685933231664295
10	0.277487106513830	0.830670805368456
15	0.154154016276129	0.794700139710989
20	0.170528004855876	0.670053091434938
25	0.184140829262095	0.608737256306889
30	0.105173895826293	0.540499557437547
35	0.188977579369066	0.536829266222942
40	0.115206229490139	0.492508910073430
45	0.134130406972822	0.480553506415782
50	0.101284093625035	0.407370743822079
55	0.0858899828249389	0.359365070116793
60	0.0876633607181099	0.326230030376802
65	0.0828074620088792	0.260495724545730
70	0.0802487681560891	0.244845652043993
75	0.0977701316036523	0.250319970624357
80	0.151617790051592	0.224272129780583
85	0.164095121330386	0.187347872645654
90	0.162250367421504	0.154048775173311
95	0.0569833234813550	0.133058769216165
100	0.123681825592227	0.170344577453299
