0	0.103257866926478	0.0752950766708098
5	0.123754701901020	0.363603967062145
10	0.113155713444918	0.613094718114003
15	0.151684873000729	0.694526663075692
20	0.169165919261493	0.663633686240738
25	0.140839782359829	0.632014158287323
30	0.136626316248487	0.576133568362717
35	0.120346270861157	0.510828196321546
40	0.108284653425307	0.446793777312454
45	0.100308451143392	0.389665291649448
50	0.0777971478429452	0.330576607761826
55	0.0632851061798361	0.275183957137690
60	0.0669714688049719	0.214891097187457
65	0.0716351186698539	0.192680018968680
70	0.0653828780197998	0.164333643448797
75	0.0750705346613359	0.147855793923063
80	0.114317419044125	0.118845816058800
85	0.126932041430822	0.109774004496600
90	0.119213259757738	0.0940532699085085
95	0.0540324752668258	0.0875436543928375
100	0.0844087148159559	0.0866477962472991
