0	0.0356772040738392	0.0713864520941737
5	0.106299939591984	0.263207605802321
10	0.126510418910410	0.477737392416666
15	0.0900801342829866	0.571760470321435
20	0.117088127808530	0.553536081476018
25	0.0707132688080763	0.532071168282436
30	0.103346929031141	0.483061788658413
35	0.109398704794534	0.424359699817034
40	0.100378133101367	0.383845176322536
45	0.0694324796587799	0.333566346315511
50	0.0704748135275040	0.293488339657312
55	0.0629049486258958	0.258875052943114
60	0.0561691408850141	0.233480472890436
65	0.0645287831744590	0.203110000582652
70	0.0608619290933238	0.186232679711353
75	0.0698650313548357	0.161564582945004
80	0.103845748043427	0.141685051138581
85	0.131536094311978	0.131340910183240
90	0.115246535969718	0.110581458921668
95	0.0827881566997359	0.104537183731009
100	0.124699042688953	0.0878539293731897
