% time, anfH, anfM, anfL
0.01055	45.137	6.5971	0.65903
0.0106	45.16	6.6001	0.65933
0.01065	45.201	6.6057	0.65989
0.0107	45.273	6.6159	0.66091
0.01075	45.391	6.6328	0.66261
0.0108	45.574	6.6594	0.66528
0.01085	45.843	6.6987	0.66922
0.0109	46.213	6.7532	0.67469
0.01095	46.692	6.8236	0.68178
0.011	47.263	6.9079	0.69026
0.01105	47.877	6.9988	0.6994
0.0111	48.438	7.082	0.70778
0.01115	48.795	7.1354	0.71316
0.0112	48.748	7.1294	0.71256
0.01125	48.077	7.031	0.70269
0.0113	46.588	6.812	0.68069
0.01135	44.184	6.4579	0.64513
0.0114	40.912	5.9757	0.59674
0.01145	36.973	5.3955	0.53856
0.0115	32.681	4.7638	0.47527
0.01155	28.39	4.1327	0.4121
0.0116	24.425	3.55	0.3538
0.01165	21.043	3.0531	0.30411
0.0117	18.448	2.6716	0.26597
0.01175	16.864	2.4375	0.24254
0.0118	16.709	2.4106	0.23977
0.01185	19.084	2.75	0.27354
0.0119	27.433	3.9593	0.39457
0.01195	53.82	7.8793	0.79353
0.012	137.75	21.563	2.2899
0.01205	342.76	64.111	8.346
0.0121	647.37	148.47	28.901
0.01215	957.68	255.98	73.419
0.0122	1204.5	362.06	133.56
0.01225	1356.1	449.59	186.04
0.0123	1396.3	499.09	199.49
0.01235	1273	467.16	164.02
0.0124	947.72	351.97	113.95
0.01245	613.01	234.35	73.47
0.0125	378.6	148.58	45.958
0.01255	231.6	92.43	28.384
0.0126	141.97	57.06	17.429
0.01265	87.838	35.127	10.673
0.0127	55.431	21.641	6.5289
0.01275	35.922	13.387	3.9954
0.0128	23.847	8.3357	2.4512
0.01285	16.15	5.2459	1.5128
0.0129	11.433	3.4234	0.95469
0.01295	11.481	2.9818	0.725
0.013	79.17	17.125	2.6739
0.01305	330.75	99.348	46.827
0.0131	650.06	213.92	132.98
0.01315	949.15	330.99	229.6
0.0132	1178.4	434.92	320.27
0.01325	1320.6	518.85	397.22
0.0133	1380.1	581.32	457.8
0.01335	1372.3	623.65	501.2
0.0134	1307.6	638.86	480.94
0.01345	1006.1	490.31	318.97
0.0135	607.17	308.65	195.15
0.01355	357.12	188.06	118.15
0.0136	212.04	114.09	71.509
0.01365	128.11	69.312	43.333
0.0137	79.987	42.367	26.349
0.01375	51.702	26.1	16.11
0.0138	34.304	16.201	9.9067
0.01385	23.085	10.121	6.1238
0.0139	15.634	6.367	3.8046
0.01395	10.924	4.1201	2.3963
0.014	12.951	3.9968	1.8167
0.01405	141.51	43.211	11.062
0.0141	403.74	140.82	74.531
0.01415	696.07	256.21	165.29
0.0142	952.46	366.84	259.37
0.01425	1139.8	461.27	344.24
0.0143	1250.3	535.24	414.36
0.01435	1291.6	588.67	468.29
0.0144	1277.8	623.05	502.96
0.01445	1184.5	598.31	406.04
0.0145	783.2	401.11	254.44
0.01455	463.47	245.99	154.34
0.0146	274.06	149.09	93.346
0.01465	163.82	90.354	56.515
0.0147	99.983	54.965	34.276
0.01475	62.879	33.676	20.88
0.0148	40.673	20.794	12.792
0.01485	26.836	12.93	7.8795
0.0149	17.897	8.0891	4.8777
0.01495	12.082	5.1187	3.04
0.015	9.436	3.614	1.9893
0.01505	42.561	11.335	3.0191
0.0151	232.77	83.745	44.898
0.01515	496.96	191.49	127.81
0.0152	758.41	304.6	221.39
0.01525	971.74	406.71	309.65
0.0153	1118.3	490.37	384.87
0.01535	1197.7	553.63	444.36
0.0154	1219.6	597.42	487.04
0.01545	1184.2	608.78	447.94
0.0155	863.97	437.65	288.19
0.01555	519.48	271.16	175.28
0.0156	307.86	164.58	106
0.01565	183.94	99.729	64.147
0.0157	111.13	60.533	38.874
0.01575	68.655	36.947	23.636
0.0158	43.511	22.717	14.447
0.01585	28.177	14.068	8.8793
0.0159	18.511	8.7684	5.4852
0.01595	12.319	5.5166	3.4086
0.016	8.9504	3.7062	2.1809
0.01605	22.194	6.6453	2.2813
0.0161	175.13	67.619	30.16
0.01615	414.49	170.49	106.31
0.0162	663.83	282.4	198.25
0.01625	876.07	385.47	287.65
0.0163	1029.7	471.19	365.38
0.01635	1121.3	536.96	427.87
0.0164	1157.9	583.34	473.72
0.01645	1140.1	599.75	445.54
0.0165	853.17	437.94	288.69
0.01655	516.91	272	175.78
0.0166	307.28	165.16	106.32
0.01665	183.86	100.08	64.346
0.0167	110.96	60.727	38.993
0.01675	68.178	37.025	23.689
0.0168	42.845	22.731	14.461
0.01685	27.479	14.056	8.8758
0.0169	17.887	8.7474	5.4759
0.01695	11.806	5.4944	3.3985
0.017	8.4706	3.6701	2.1682
0.01705	19.201	6.102	2.1727
0.0171	158.92	64.02	26.707
0.01715	382.45	164.74	100.41
0.0172	617.71	275.13	191.17
0.01725	820.39	377.23	280.17
0.0173	969.88	462.46	357.98
0.01735	1062.3	528.12	420.82
0.0174	1103.4	574.63	466.82
0.01745	1090.1	588.04	429.39
0.0175	802.18	421.6	276.24
0.01755	486.45	261.14	168.08
0.0176	289.93	158.51	101.68
0.01765	173.81	96.051	61.542
0.0177	105	58.279	37.297
0.01775	64.441	35.523	22.655
0.0178	40.359	21.8	13.825
0.01785	25.754	13.472	8.4818
0.0179	16.668	8.3784	5.2303
0.01795	10.943	5.2602	3.2449
0.018	7.8584	3.526	2.0731
0.01805	18.867	6.1735	2.1426
0.0181	152.63	64.005	27.122
0.01815	364.43	163.64	100.52
0.0182	587.01	272.57	190.54
0.01825	779.49	373.25	278.68
0.0183	922.86	457.29	355.68
0.01835	1013.4	522.09	417.84
0.0184	1056.1	568.01	462.9
0.01845	1043.6	576.79	414.26
0.0185	753.33	405.84	264.56
0.01855	456.75	250.64	160.84
0.0186	272.78	152.07	97.295
0.01865	163.79	92.147	58.896
0.0187	99.039	55.91	35.695
0.01875	60.767	34.078	21.683
0.0188	37.985	20.91	13.232
0.01885	24.157	12.918	8.1173
0.0189	15.568	8.0309	5.0048
0.01895	10.176	5.0398	3.1044
0.019	7.2918	3.3807	1.9841
0.01905	17.823	6.0184	2.0723
0.0191	145.08	62.999	26.6
0.01915	346.38	161.37	99.219
0.0192	558.19	268.97	188.47
0.01925	742.26	368.48	275.92
0.0193	880.71	451.63	352.39
0.01935	969.89	515.85	414.17
0.0194	1014.2	561.43	458.74
0.01945	1003.7	567.8	404.99
0.0195	719	396.06	257.79
0.01955	436.36	244.27	156.66
0.0196	261.02	148.17	94.768
0.01965	156.9	89.78	57.369
0.0197	94.937	54.473	34.77
0.01975	58.226	33.199	21.121
0.0198	36.333	20.366	12.888
0.01985	23.04	12.578	7.905
0.0199	14.795	7.816	4.8728
0.01995	9.6324	4.9016	3.0216
0.02	6.8517	3.2772	1.9284
0.02005	16.041	5.625	1.9727
0.0201	135.67	60.673	24.746
0.02015	327.26	157.49	95.852
0.0202	529.93	263.87	184.22
0.02025	707.26	362.5	271.23
0.0203	842.08	445.13	347.53
0.02035	930.6	509.11	409.35
0.0204	976.64	554.68	453.97
0.02045	969.35	560.46	399.01
0.0205	693.7	389.77	253.72
0.02055	421.68	240.27	154.18
0.0206	252.59	145.74	93.269
0.02065	151.98	88.306	56.463
0.0207	91.998	53.577	34.222
0.02075	56.393	32.647	20.786
0.0208	35.129	20.022	12.681
0.02085	22.218	12.36	7.776
0.0209	14.223	7.6775	4.7919
0.02095	9.2275	4.8113	2.9702
0.021	6.5161	3.2053	1.8926
0.02105	14.511	5.275	1.8903
0.0211	127.27	58.365	22.921
0.02115	310.35	153.68	92.493
0.0212	505.08	258.9	180.01
0.02125	676.54	356.74	266.6
0.0213	808.14	438.9	342.79
0.02135	895.97	502.71	404.68
0.0214	943.37	548.3	449.39
0.02145	938.75	553.66	393.65
0.0215	671.5	384.19	250.14
0.02155	408.8	236.76	152
0.0216	245.18	143.61	91.953
0.02165	147.64	87.016	55.668
0.0217	89.408	52.794	33.741
0.02175	54.78	32.165	20.492
0.0218	34.077	19.721	12.499
0.02185	21.505	12.17	7.6626
0.0219	13.73	7.5562	4.7207
0.02195	8.8822	4.7326	2.9251
0.022	6.2406	3.1457	1.8619
0.02205	13.472	5.0464	1.8334
0.0221	120.81	56.668	21.692
0.02215	296.68	150.68	90.079
0.0222	484.44	254.82	176.84
0.02225	650.56	351.85	262.98
0.0223	779.03	433.48	338.95
0.02235	865.89	497.01	400.77
0.0224	914.11	542.52	445.4
0.02245	911.18	547.03	388.13
0.0225	650.53	378.43	246.36
0.02255	396.47	233.12	149.7
0.0226	238.04	141.4	90.565
0.02265	143.45	85.681	54.83
0.0227	86.905	51.984	33.234
0.02275	53.232	31.669	20.183
0.0228	33.077	19.413	12.309
0.02285	20.838	11.977	7.5447
0.0229	13.275	7.4332	4.647
0.02295	8.5678	4.6536	2.8787
0.023	6.0004	3.0897	1.8314
0.02305	12.775	4.9025	1.7928
0.0231	115.9	55.507	20.96
0.02315	285.65	148.43	88.491
0.0232	467.31	251.55	174.6
0.02325	628.59	347.75	260.26
0.0233	754.05	428.8	335.9
0.02335	839.78	491.97	397.55
0.0234	888.42	537.31	441.97
0.02345	886.6	540.84	383.03
0.0235	631.56	373.01	242.87
0.02355	385.25	229.69	147.56
0.0236	231.52	139.32	89.277
0.02365	139.61	84.424	54.053
0.0237	84.611	51.223	32.763
0.02375	51.818	31.203	19.897
0.0238	32.172	19.124	12.134
0.02385	20.239	11.796	7.4361
0.0239	12.871	7.319	4.5793
0.02395	8.2901	4.5803	2.8362
0.024	5.7896	3.0379	1.8035
0.02405	12.169	4.7718	1.756
0.0241	111.62	54.441	20.308
0.02415	276.04	146.34	87.053
0.0242	452.35	248.51	172.54
0.02425	609.38	343.93	257.75
0.0243	732.15	424.42	333.09
0.02435	816.8	487.24	394.55
0.0244	865.71	532.42	438.8
0.02445	864.93	535.28	378.79
0.0245	615.34	368.4	240
0.02455	375.68	226.8	145.82
0.0246	225.95	137.57	88.225
0.02465	136.32	83.366	53.418
0.0247	82.649	50.582	32.379
0.02475	50.61	30.811	19.663
0.0248	31.4	18.881	11.99
0.02485	19.73	11.644	7.3474
0.0249	12.528	7.2226	4.524
0.02495	8.0552	4.5184	2.8014
0.025	5.6101	2.9934	1.7804
0.02505	11.617	4.646	1.7223
0.0251	107.76	53.39	19.664
0.02515	267.49	144.31	85.638
0.0252	439.11	245.58	170.54
0.02525	592.41	340.28	255.32
0.0253	712.81	420.25	330.37
0.02535	796.47	482.77	391.67
0.0254	845.58	527.8	435.79
0.02545	845.8	530.25	375.2
0.0255	601.39	364.43	237.62
0.02555	367.47	224.33	144.37
0.0256	221.17	136.07	87.353
0.02565	133.51	82.465	52.892
0.0257	80.965	50.036	32.061
0.02575	49.573	30.477	19.469
0.0258	30.738	18.674	11.871
0.02585	19.294	11.514	7.2737
0.0259	12.235	7.1403	4.478
0.02595	7.8552	4.4654	2.7724
0.026	5.4573	2.9551	1.7611
0.02605	11.141	4.5346	1.693
0.0261	104.37	52.425	19.087
0.02615	259.98	142.43	84.347
0.0262	427.48	242.86	168.69
0.02625	577.47	336.87	253.06
0.0263	695.75	416.35	327.84
0.02635	778.49	478.57	388.99
0.0264	827.72	523.46	432.98
0.02645	828.8	525.59	371.98
0.0265	589.1	360.83	235.49
0.02655	360.23	222.1	143.08
0.0266	216.95	134.73	86.577
0.02665	131.02	81.653	52.424
0.0267	79.475	49.545	31.778
0.02675	48.656	30.177	19.297
0.0268	30.154	18.488	11.765
0.02685	18.911	11.397	7.2081
0.0269	11.978	7.0662	4.4371
0.02695	7.6807	4.4178	2.7466
0.027	5.3258	2.9213	1.7441
0.02705	10.767	4.4483	1.6697
0.0271	101.55	51.637	18.652
0.02715	253.56	140.81	83.312
0.0272	417.41	240.45	167.15
0.02725	564.44	333.8	251.12
0.0273	680.77	412.79	325.61
0.02735	762.63	474.69	386.57
0.0274	811.87	519.43	430.42
0.02745	813.61	521.2	368.96
0.0275	578.01	357.43	233.5
0.02755	353.68	219.99	141.87
0.0276	213.13	133.46	85.847
0.02765	128.76	80.887	51.984
0.0277	78.122	49.082	31.512
0.02775	47.825	29.893	19.136
0.0278	29.627	18.313	11.666
0.02785	18.566	11.287	7.1468
0.0279	11.749	6.9967	4.3988
0.02795	7.5251	4.3733	2.7226
0.028	5.2098	2.8901	1.7284
0.02805	10.459	4.3769	1.6498
0.0281	99.145	50.967	18.309
0.02815	247.98	139.38	82.448
0.0282	408.6	238.27	165.82
0.02825	552.98	330.98	249.39
0.0283	667.55	409.49	323.6
0.02835	748.56	471.09	384.36
0.0284	797.77	515.66	428.05
0.02845	800.06	517.13	366.26
0.0285	568.19	354.34	231.72
0.02855	347.87	218.08	140.79
0.0286	209.73	132.31	85.2
0.02865	126.75	80.192	51.593
0.0287	76.921	48.662	31.276
0.02875	47.088	29.637	18.992
0.0288	29.159	18.154	11.578
0.02885	18.261	11.188	7.0924
0.0289	11.546	6.934	4.3649
0.02895	7.3883	4.3331	2.7012
0.029	5.108	2.862	1.7144
0.02905	10.19	4.313	1.6322
0.0291	97.02	50.355	18.004
0.02915	243.05	138.06	81.663
0.0292	400.79	236.23	164.59
0.02925	542.8	328.34	247.79
0.0293	655.78	406.39	321.71
0.02935	736.01	467.69	382.28
0.0294	785.15	512.1	425.82
0.02945	787.92	513.34	363.79
0.0295	559.45	351.5	230.11
0.02955	342.7	216.33	139.82
0.0296	206.71	131.25	84.613
0.02965	124.96	79.557	51.239
0.0297	75.848	48.277	31.062
0.02975	46.429	29.403	18.862
0.0298	28.743	18.009	11.499
0.02985	17.99	11.097	7.0432
0.0299	11.366	6.8766	4.3342
0.02995	7.2672	4.2963	2.682
0.03	5.0186	2.8364	1.7018
0.03005	9.9638	4.2591	1.617
0.0301	95.179	49.824	17.756
0.03015	238.72	136.87	80.99
0.0302	393.88	234.37	163.5
0.03025	533.76	325.9	246.34
0.0303	645.29	403.51	319.98
0.03035	724.79	464.5	380.35
0.0304	773.83	508.75	423.75
0.03045	777.04	509.81	361.57
0.0305	551.65	348.89	228.67
0.03055	338.09	214.73	138.94
0.0306	204	130.29	84.088
0.03065	123.36	78.976	50.923
0.0307	74.89	47.927	30.871
0.03075	45.842	29.189	18.746
0.0308	28.371	17.877	11.428
0.03085	17.749	11.014	6.9992
0.0309	11.207	6.8243	4.3068
0.03095	7.1598	4.2628	2.6647
0.031	4.939	2.813	1.6905
0.03105	9.7564	4.2073	1.6029
0.0311	93.506	49.314	17.518
0.03115	234.8	135.73	80.343
0.0312	387.66	232.6	162.45
0.03125	525.62	323.57	244.96
0.0313	635.85	400.76	318.33
0.03135	714.68	461.48	378.51
0.0314	763.63	505.57	421.78
0.03145	767.24	506.53	359.58
0.0315	544.73	346.53	227.39
0.03155	334	213.28	138.17
0.0316	201.61	129.42	83.622
0.03165	121.94	78.453	50.642
0.0317	74.04	47.61	30.701
0.03175	45.321	28.995	18.643
0.0318	28.042	17.758	11.365
0.03185	17.535	10.94	6.9601
0.0319	11.065	6.777	4.2825
0.03195	7.0648	4.2325	2.6494
0.032	4.8689	2.7919	1.6805
0.03205	9.5767	4.162	1.5905
0.0321	92.024	48.853	17.311
0.03215	231.31	134.68	79.764
0.0322	382.08	230.94	161.5
0.03225	518.31	321.39	243.67
0.0323	627.34	398.17	316.79
0.03235	705.56	458.62	376.79
0.0324	754.39	502.56	419.92
0.03245	758.37	503.43	357.73
0.0325	538.48	344.31	226.2
0.03255	330.3	211.93	137.45
0.0326	199.44	128.6	83.191
0.03265	120.66	77.964	50.382
0.0327	73.27	47.315	30.544
0.03275	44.849	28.815	18.548
0.0328	27.744	17.646	11.306
0.03285	17.342	10.87	6.924
0.0329	10.938	6.733	4.26
0.03295	6.9793	4.2043	2.6352
0.033	4.8061	2.7724	1.6712
0.03305	9.4221	4.1225	1.5797
0.0331	90.716	48.444	17.139
0.03315	228.18	133.72	79.253
0.0332	377.07	229.41	160.63
0.03325	511.72	319.35	242.49
0.0333	619.65	395.74	315.35
0.03335	697.29	455.92	375.16
0.0334	746	499.71	418.17
0.03345	750.29	500.5	355.98
0.0335	532.77	342.22	225.08
0.03355	326.92	210.65	136.78
0.0336	197.46	127.84	82.785
0.03365	119.48	77.502	50.138
0.0337	72.565	47.036	30.397
0.03375	44.416	28.645	18.458
0.0338	27.471	17.541	11.251
0.03385	17.166	10.804	6.8901
0.0339	10.822	6.6915	4.2388
0.03395	6.9015	4.1777	2.6219
0.034	4.7493	2.7542	1.6626
0.03405	9.2889	4.0883	1.57
0.0341	89.558	48.082	16.997
0.03415	225.38	132.84	78.805
0.0342	372.55	227.98	159.85
0.03425	505.75	317.44	241.4
0.0343	612.67	393.45	314.01
0.03435	689.76	453.37	373.64
0.0344	738.34	497.01	416.52
0.03445	742.9	497.74	354.37
0.0345	527.57	340.26	224.04
0.03455	323.85	209.46	136.15
0.0346	195.66	127.12	82.411
0.03465	118.41	77.07	49.912
0.0347	71.922	46.775	30.26
0.03475	44.023	28.487	18.375
0.0348	27.223	17.444	11.201
0.03485	17.006	10.743	6.8588
0.0349	10.716	6.6528	4.2193
0.03495	6.8309	4.153	2.6097
0.035	4.6979	2.7372	1.6546
0.03505	9.1698	4.0571	1.5613
0.0351	88.51	47.747	16.87
0.03515	222.84	132.02	78.393
0.0352	368.43	226.64	159.12
0.03525	500.3	315.63	240.37
0.0353	606.29	391.28	312.74
0.03535	682.87	450.94	372.19
0.0354	731.32	494.43	414.94
0.03545	736.13	495.13	352.87
0.0355	522.84	338.44	223.09
0.03555	321.05	208.34	135.58
0.0356	194.01	126.45	82.066
0.03565	117.43	76.669	49.704
0.0357	71.336	46.533	30.135
0.03575	43.663	28.339	18.299
0.0358	26.997	17.352	11.154
0.03585	16.859	10.686	6.8301
0.0359	10.62	6.6168	4.2014
0.03595	6.7666	4.1299	2.5984
0.036	4.6509	2.7214	1.6473
0.03605	9.0571	4.0264	1.5529
0.0361	87.532	47.42	16.743
0.03615	220.48	131.22	77.988
0.0362	364.63	225.34	158.41
0.03625	495.27	313.89	239.37
0.0363	600.4	389.19	311.51
0.03635	676.5	448.61	370.79
0.0364	724.83	491.97	413.43
0.03645	729.9	492.66	351.49
0.0365	518.52	336.73	222.22
0.03655	318.5	207.31	135.05
0.0366	192.51	125.83	81.751
0.03665	116.54	76.297	49.514
0.0367	70.802	46.308	30.02
0.03675	43.336	28.202	18.23
0.0368	26.791	17.268	11.111
0.03685	16.726	10.633	6.8037
0.0369	10.532	6.5834	4.185
0.03695	6.7082	4.1086	2.5881
0.037	4.6083	2.7067	1.6405
0.03705	8.9578	3.9993	1.5454
0.0371	86.648	47.122	16.634
0.03715	218.32	130.48	77.622
0.0372	361.13	224.12	157.75
0.03725	490.64	312.24	238.44
0.0373	594.96	387.21	310.35
0.03735	670.62	446.4	369.46
0.0374	718.82	489.61	411.99
0.03745	724.1	490.3	350.16
0.0375	514.5	335.1	221.38
0.03755	316.11	206.32	134.55
0.0376	191.11	125.24	81.447
0.03765	115.71	75.94	49.332
0.0377	70.302	46.093	29.91
0.03775	43.029	28.071	18.163
0.0378	26.598	17.187	11.07
0.03785	16.602	10.583	6.7784
0.0379	10.451	6.5514	4.1692
0.03795	6.6538	4.0882	2.5782
0.038	4.569	2.6928	1.6341
0.03805	8.8714	3.9756	1.5387
0.0381	85.853	46.857	16.546
0.03815	216.35	129.79	77.3
0.0382	357.92	222.98	157.15
0.03825	486.36	310.69	237.57
0.0383	589.93	385.33	309.26
0.03835	665.16	444.29	368.2
0.0384	713.23	487.37	410.62
0.03845	718.71	488.05	348.9
0.0385	510.75	333.55	220.58
0.03855	313.89	205.38	134.07
0.0386	189.8	124.67	81.16
0.03865	114.93	75.6	49.159
0.0387	69.835	45.887	29.805
0.03875	42.743	27.946	18.099
0.0388	26.418	17.11	11.032
0.03885	16.486	10.535	6.7545
0.0389	10.375	6.5211	4.1543
0.03895	6.6031	4.0687	2.5688
0.039	4.5322	2.6795	1.628
