cf,70.0
0.000000000000000000e+00,6.313513964414596558e-01
5.000000000000000278e-02,6.131097674369812012e-01
1.000000000000000056e-01,6.175432354211807251e-01
1.499999999999999944e-01,6.266338750720024109e-01
2.000000000000000111e-01,6.268782541155815125e-01
2.500000000000000000e-01,6.194783374667167664e-01
2.999999999999999889e-01,6.133129820227622986e-01
3.499999999999999778e-01,6.243722513318061829e-01
4.000000000000000222e-01,6.254298612475395203e-01
4.500000000000000111e-01,6.222082301974296570e-01
5.000000000000000000e-01,6.206866353750228882e-01
5.500000000000000444e-01,6.383659318089485168e-01
5.999999999999999778e-01,6.373053416609764099e-01
6.500000000000000222e-01,6.310995668172836304e-01
6.999999999999999556e-01,6.279729306697845459e-01
7.500000000000000000e-01,6.375119090080261230e-01
8.000000000000000444e-01,6.351547315716743469e-01
8.499999999999999778e-01,6.197236478328704834e-01
9.000000000000000222e-01,6.258187815546989441e-01
9.499999999999999556e-01,6.312269717454910278e-01
1.000000000000000000e+00,6.408331915736198425e-01
1.050000000000000044e+00,6.266094744205474854e-01
1.100000000000000089e+00,6.252894178032875061e-01
1.149999999999999911e+00,6.334358826279640198e-01
1.199999999999999956e+00,6.350792944431304932e-01
1.250000000000000000e+00,6.252089515328407288e-01
1.300000000000000044e+00,6.276994943618774414e-01
1.350000000000000089e+00,6.343351677060127258e-01
1.399999999999999911e+00,6.315095350146293640e-01
1.449999999999999956e+00,6.207028403878211975e-01
1.500000000000000000e+00,6.280979141592979431e-01
1.550000000000000044e+00,6.304301321506500244e-01
1.600000000000000089e+00,6.311723962426185608e-01
1.649999999999999911e+00,6.240809336304664612e-01
1.699999999999999956e+00,6.300194188952445984e-01
1.750000000000000000e+00,6.402106955647468567e-01
1.800000000000000044e+00,6.390957161784172058e-01
1.850000000000000089e+00,6.279421970248222351e-01
1.899999999999999911e+00,6.299333646893501282e-01
1.949999999999999956e+00,6.386999040842056274e-01
2.000000000000000000e+00,6.378790363669395447e-01
2.050000000000000266e+00,6.302833557128906250e-01
2.100000000000000089e+00,6.340201944112777710e-01
2.149999999999999911e+00,6.536861881613731384e-01
2.200000000000000178e+00,6.505114957690238953e-01
2.250000000000000000e+00,6.383121013641357422e-01
2.299999999999999822e+00,6.361488252878189087e-01
2.350000000000000089e+00,6.538057699799537659e-01
2.399999999999999911e+00,6.288798525929450989e-01
2.449999999999999734e+00,6.317459046840667725e-01
