% interval, anfH, anfM, anfL
0.100000000000000	0.728202569250115	0.851178950274793	0.896791930249080
0.200000000000000	0.824289333681549	0.891633513084418	0.923582747023529
0.300000000000000	0.885027031065605	0.920811612354646	0.943329708798867
0.400000000000000	0.924217200769054	0.942062065161400	0.957987682532845
0.500000000000000	0.949813829015712	0.957591065618281	0.968877093277905
0.600000000000000	0.966671021174333	0.968967171322146	0.976971703045777
0.700000000000000	0.977835119921751	0.977316199802336	0.982991503096993
0.800000000000000	0.985256866753705	0.983451874268471	0.987469804383686
0.900000000000000	0.990203338344045	0.987965435221911	0.990802170143614
1	0.993505733391388	0.991288156428362	0.993282288421520
1.10000000000000	0.995713037049628	0.993735543487237	0.995128375688659
1.20000000000000	0.997189526819547	0.995538910928873	0.996502660486296
1.30000000000000	0.998177678300103	0.996868119325961	0.997525799113693
1.40000000000000	0.998839236039095	0.997848051419888	0.998287557075414
1.50000000000000	0.999282244820374	0.998570601906167	0.998854733260504
1.60000000000000	0.999578949615011	0.999103435401857	0.999277044838732
1.70000000000000	0.999777688810470	0.999496399234560	0.999591499306771
1.80000000000000	0.999910817433488	0.999786227973931	0.999825647264500
1.90000000000000	1	1	1
