0	0.000437832264664876	0.000887076130484026
5	0.00145878028148645	0.00258593829717776
10	0.00470972524379789	0.00796571932433274
15	0.0151099261836714	0.0250423789075569
20	0.0491478549396199	0.0789047458376499
25	0.158867762654873	0.231068049321056
30	0.348350242713291	0.424887279354094
35	0.417544924406557	0.512690867816192
40	0.370696957391854	0.540133333605170
45	0.311612384648659	0.536749484212986
50	0.258652557832493	0.514136130547366
55	0.216157535101378	0.480022456252691
60	0.187476375291341	0.441084735966946
65	0.166135551427509	0.402912185558271
70	0.150521059640886	0.365232445009868
75	0.141713532558697	0.331846872389927
80	0.144974054704767	0.303990715284553
85	0.134914506065307	0.285650684433619
90	0.0906563232470403	0.255816503123562
95	0.0652538374841780	0.216188270233617
100	0.0443635323005747	0.175050853203879
