0	0.000574763950815611	0.000969289216688483
5	0.00189041355917805	0.00287128205145255
10	0.00603327593226062	0.00887409347097289
15	0.0189444073815306	0.0277347000801980
20	0.0580240071859977	0.0854493047105886
25	0.165217541272292	0.237519285369079
30	0.379584683442958	0.434441852824721
35	0.562680463209869	0.526593870112423
40	0.556612807612098	0.560886777027199
45	0.480469201035078	0.568847581949290
50	0.401103275312597	0.562097675652107
55	0.332314566321989	0.545942429806931
60	0.280027410388446	0.524010341179597
65	0.239219583578946	0.499570200896331
70	0.206796888225785	0.469046252370491
75	0.188954816693697	0.437275665621343
80	0.185678180941283	0.406496608761895
85	0.168561563893687	0.384289947016582
90	0.119634958906121	0.339695588633465
95	0.0783839933108464	0.281822234906559
100	0.0521575528200385	0.224784864419797
