0	0.000222609627778228	0.000726384993714114
5	0.00143322315237867	0.00211732028495234
10	0.00602526872027650	0.00658194963416176
15	0.0182573400393064	0.0236208994642715
20	0.0526991263679720	0.0807179974465774
25	0.144129114298777	0.218929234237469
30	0.279279205797949	0.388279773925977
35	0.303303747970385	0.462191427423794
40	0.267762902561965	0.483483428011553
45	0.227310115492238	0.476762042180967
50	0.191402911979996	0.450029723192125
55	0.163019928579528	0.415086401985111
60	0.144542027443865	0.378208739265493
65	0.132173992253218	0.343427374427231
70	0.123391182977453	0.310781030784491
75	0.118209115749683	0.280839915582549
80	0.124034710370232	0.256308204909063
85	0.118225067946461	0.238968691084269
90	0.0822628396121116	0.214612010089638
95	0.0623476946557503	0.182877582151147
100	0.0439308795472884	0.149238277714137
