0	0.000601501315457627	0.000940370812991745
5	0.00190431389439490	0.00294118999338568
10	0.00599337637515752	0.00924779327357111
15	0.0186938842436418	0.0289774381347377
20	0.0567545665523535	0.0885056263928061
25	0.158178612150409	0.238859243357448
30	0.335429271372053	0.421884166416960
35	0.401602546541520	0.503516499002844
40	0.357623612918530	0.530129326795667
45	0.300364016210997	0.527602989876935
50	0.249799605849639	0.505271121906875
55	0.209764692199527	0.471443472508236
60	0.183038755426391	0.433081350976449
65	0.162958494871160	0.395264972193959
70	0.148328522538695	0.357830745712635
75	0.139848756407056	0.323994010900515
80	0.143234688571575	0.294843902003657
85	0.133857027384067	0.274817891707654
90	0.0903729201583680	0.246000750116706
95	0.0656009711519914	0.208374260795496
100	0.0445069705274663	0.169232187630628
