0	0.000547217661384883	0.000957529681882793
5	0.00178763690417317	0.00288038478005536
10	0.00568167306067754	0.00893832358465849
15	0.0177367382402729	0.0278611093357514
20	0.0534671217474250	0.0846838686290536
25	0.144951160787949	0.226241454843578
30	0.280116432423396	0.394035165670724
35	0.299976093412324	0.465872902709919
40	0.262666341706168	0.485492476713962
45	0.221798870210312	0.476918529310868
50	0.186370021781633	0.450146285746526
55	0.159386946861692	0.414641947664702
60	0.141906953214163	0.376760721248370
65	0.130435673835650	0.340746429462261
70	0.122684109063478	0.306640149466993
75	0.117545276337594	0.276384785018474
80	0.123614714888809	0.250532889913633
85	0.117848086609282	0.232657497643075
90	0.0815797803980313	0.208908849834366
95	0.0620505864193225	0.178043223963509
100	0.0437294338085894	0.145409004460504
