0	0.000454818775788985	0.000907932833970834
5	0.00152323720770637	0.00264798874650494
10	0.00491575949092800	0.00817576688262777
15	0.0157060319026815	0.0263084609356686
20	0.0505474057856388	0.0829139210562389
25	0.147687980709809	0.226408311280949
30	0.279790180310948	0.393736650589354
35	0.296767581505154	0.459200036279740
40	0.258615698284973	0.476609076434678
45	0.217622941840128	0.469016536728993
50	0.182336940537179	0.443427752218649
55	0.155844892838921	0.409329829902143
60	0.138698712190312	0.373548707060959
65	0.128001415301222	0.339663169427151
70	0.120807560633823	0.307619818393102
75	0.116215213456995	0.279211762777461
80	0.123527956305971	0.255036506593004
85	0.118287011212601	0.238046398776827
90	0.0823665521015385	0.212337888291002
95	0.0632298719141346	0.178668714705278
100	0.0456384571306833	0.143494869676114
