0	0.000177056018327991	0.000659140290877186
5	0.00203682641449830	0.00186437749604860
10	0.00975445572471877	0.00599505376816933
15	0.0222636122444532	0.0253094350794465
20	0.0596757739234859	0.0941461206040654
25	0.155108688919044	0.252667518766443
30	0.383873051101135	0.432429351734232
35	0.563007553297747	0.516198825707590
40	0.553790861226351	0.551050330500053
45	0.479581968017718	0.568081834673445
50	0.402368906837410	0.565009042058586
55	0.333838090549496	0.546480209097575
60	0.281307212807921	0.523162162170740
65	0.240078017252880	0.499482843192636
70	0.207202228973539	0.470667948005586
75	0.189192660916345	0.441593656949577
80	0.185269888554390	0.409923368579650
85	0.167154035257443	0.386435731127030
90	0.117427085232033	0.340693000797158
95	0.0755300014190079	0.281228732444688
100	0.0497099414677899	0.223212379567498
