cf,70.0
0.000000000000000000e+00,6.682326581741300231e+00
5.000000000000000278e-02,6.682331774751237852e+00
1.000000000000000056e-01,6.682336966971217151e+00
1.499999999999999944e-01,6.682342158401362475e+00
2.000000000000000111e-01,6.682347349041795503e+00
2.500000000000000000e-01,6.682352538892634364e+00
2.999999999999999889e-01,6.682357727953997184e+00
3.499999999999999778e-01,6.682362916226007421e+00
4.000000000000000222e-01,6.682368103708784091e+00
4.500000000000000111e-01,6.682373290402445321e+00
5.000000000000000000e-01,6.682378476307112791e+00
5.500000000000000444e-01,6.682383661422908183e+00
5.999999999999999778e-01,6.682388845749947848e+00
6.500000000000000222e-01,6.682394029288356130e+00
6.999999999999999556e-01,6.682399212038248493e+00
7.500000000000000000e-01,6.682404393999748393e+00
8.000000000000000444e-01,6.682409575172973959e+00
8.499999999999999778e-01,6.682414755558045982e+00
9.000000000000000222e-01,6.682419935155083479e+00
9.499999999999999556e-01,6.682425113964206354e+00
1.000000000000000000e+00,6.682430291985535398e+00
1.050000000000000044e+00,6.682435469219189628e+00
1.100000000000000089e+00,6.682440645665291612e+00
1.149999999999999911e+00,6.682445821323955926e+00
1.199999999999999956e+00,6.682450996195307802e+00
1.250000000000000000e+00,6.682456170279462704e+00
1.300000000000000044e+00,6.682461343576541424e+00
1.350000000000000089e+00,6.682466516086665642e+00
1.399999999999999911e+00,6.682471687809954375e+00
1.449999999999999956e+00,6.682476858746527526e+00
1.500000000000000000e+00,6.682482028896501447e+00
1.550000000000000044e+00,6.682487198259999595e+00
1.600000000000000089e+00,6.682492366837139208e+00
1.649999999999999911e+00,6.682497534628043745e+00
1.699999999999999956e+00,6.682502701632826891e+00
1.750000000000000000e+00,6.682507867851612993e+00
1.800000000000000044e+00,6.682513033284520176e+00
1.850000000000000089e+00,6.682518197931667459e+00
1.899999999999999911e+00,6.682523361793174743e+00
1.949999999999999956e+00,6.682528524869162823e+00
2.000000000000000000e+00,6.682533687159748936e+00
2.050000000000000266e+00,6.682538848665053877e+00
2.100000000000000089e+00,6.682544009385196659e+00
2.149999999999999911e+00,6.682549169320297189e+00
2.200000000000000178e+00,6.682554328470474481e+00
2.250000000000000000e+00,6.682559486835847551e+00
2.299999999999999822e+00,6.682564644416537192e+00
2.350000000000000089e+00,6.682569801212662419e+00
2.399999999999999911e+00,6.682574957224341361e+00
2.449999999999999734e+00,6.682580112451695697e+00
2.500000000000000000e+00,6.682585266894839116e+00
2.550000000000000266e+00,6.682590420553897737e+00
2.600000000000000089e+00,6.682595573428988800e+00
2.649999999999999911e+00,6.682600725520229545e+00
2.700000000000000178e+00,6.682605876827741653e+00
2.750000000000000000e+00,6.682611027351642363e+00
2.799999999999999822e+00,6.682616177092050691e+00
2.850000000000000089e+00,6.682621326049086541e+00
2.899999999999999911e+00,6.682626474222870705e+00
2.949999999999999734e+00,6.682631621613521311e+00
3.000000000000000000e+00,6.682636768221155599e+00
3.050000000000000266e+00,6.682641914045895248e+00
3.100000000000000089e+00,6.682647059087858388e+00
3.149999999999999911e+00,6.682652203347164033e+00
3.200000000000000178e+00,6.682657346823932087e+00
3.250000000000000000e+00,6.682662489518278015e+00
3.299999999999999822e+00,6.682667631430325272e+00
3.350000000000000089e+00,6.682672772560191987e+00
3.399999999999999911e+00,6.682677912907995399e+00
3.449999999999999734e+00,6.682683052473854524e+00
3.500000000000000000e+00,6.682688191257890153e+00
3.550000000000000266e+00,6.682693329260220416e+00
3.600000000000000089e+00,6.682698466480964328e+00
3.649999999999999911e+00,6.682703602920240904e+00
3.700000000000000178e+00,6.682708738578168273e+00
3.750000000000000000e+00,6.682713873454865450e+00
3.799999999999999822e+00,6.682719007550452339e+00
3.850000000000000089e+00,6.682724140865046181e+00
3.899999999999999911e+00,6.682729273398767766e+00
3.950000000000000178e+00,6.682734405151734336e+00
4.000000000000000000e+00,6.682739536124063129e+00
4.049999999999999822e+00,6.682744666315876714e+00
4.100000000000000533e+00,6.682749795727293218e+00
4.150000000000000355e+00,6.682754924358427218e+00
4.200000000000000178e+00,6.682760052209402168e+00
4.250000000000000000e+00,6.682765179280333534e+00
4.299999999999999822e+00,6.682770305571342995e+00
4.349999999999999645e+00,6.682775431082545126e+00
4.400000000000000355e+00,6.682780555814062495e+00
4.450000000000000178e+00,6.682785679766012343e+00
4.500000000000000000e+00,6.682790802938512797e+00
4.549999999999999822e+00,6.682795925331682874e+00
4.599999999999999645e+00,6.682801046945638923e+00
4.649999999999999467e+00,6.682806167780502626e+00
4.700000000000000178e+00,6.682811287836391223e+00
4.750000000000000000e+00,6.682816407113424617e+00
4.799999999999999822e+00,6.682821525611719160e+00
4.850000000000000533e+00,6.682826643331393868e+00
4.899999999999999467e+00,6.682831760272716970e+00
4.950000000000000178e+00,6.682836876455905184e+00
5.000000000000000000e+00,6.682841992309835000e+00
5.049999999999999822e+00,6.682847111242153915e+00
5.100000000000000533e+00,6.682852257722745826e+00
5.150000000000000355e+00,6.682857654081859167e+00
5.200000000000000178e+00,6.682864883844434445e+00
5.250000000000000000e+00,6.682881891876304437e+00
5.299999999999999822e+00,6.682938593046686471e+00
5.349999999999999645e+00,6.683125186349500702e+00
5.400000000000000355e+00,6.683670002571732383e+00
5.450000000000000178e+00,6.685074679349373383e+00
5.500000000000000000e+00,6.688318432414767756e+00
5.549999999999999822e+00,6.695128475337480900e+00
5.599999999999999645e+00,6.708291379177977021e+00
5.649999999999999467e+00,6.731954375094212573e+00
5.700000000000000178e+00,6.771840985585416028e+00
5.750000000000000000e+00,6.835283081011183981e+00
5.799999999999999822e+00,6.930945015084937211e+00
5.850000000000000533e+00,7.068071010719583214e+00
5.899999999999999467e+00,7.255013425106746183e+00
5.950000000000000178e+00,7.496713386440864824e+00
6.000000000000000000e+00,7.790804205786915126e+00
6.049999999999999822e+00,8.122311417559680891e+00
6.100000000000000533e+00,8.457862285622152143e+00
6.150000000000000355e+00,8.742072424815720666e+00
6.200000000000000178e+00,8.900640946714529989e+00
6.250000000000000000e+00,8.854493761359725212e+00
6.299999999999999822e+00,8.544404679782228840e+00
6.349999999999999645e+00,7.956659127103168139e+00
6.400000000000000355e+00,7.134725672030652888e+00
6.450000000000000178e+00,6.167787380104113204e+00
6.500000000000000000e+00,5.161960771293714778e+00
6.550000000000000711e+00,4.210539416827103310e+00
6.599999999999999645e+00,3.376785525998975412e+00
6.649999999999999467e+00,2.692175476389120803e+00
6.700000000000000178e+00,2.165182087082774487e+00
6.750000000000000000e+00,1.794995287550643193e+00
6.799999999999999822e+00,1.589787099801998504e+00
6.850000000000000533e+00,1.602690432594090053e+00
6.899999999999999467e+00,2.050228275880138895e+00
6.949999999999999289e+00,3.851264506385200903e+00
7.000000000000000000e+00,1.142611400522069331e+01
7.049999999999999822e+00,4.269222014163955947e+01
7.100000000000000533e+00,1.213291071615160632e+02
7.150000000000000355e+00,2.319336267823401840e+02
7.200000000000000178e+00,3.459576806624033338e+02
7.250000000000000000e+00,4.453648443096031997e+02
7.299999999999999822e+00,5.172060876090637294e+02
7.349999999999999645e+00,5.321465698188352462e+02
7.400000000000000355e+00,4.411490066723450241e+02
7.450000000000000178e+00,3.053318883428369190e+02
7.500000000000000000e+00,1.959619023915292360e+02
7.550000000000000711e+00,1.223382592116931988e+02
7.599999999999999645e+00,7.557395367516065221e+01
7.649999999999999467e+00,4.649950179763365554e+01
7.700000000000000178e+00,2.860627796407302270e+01
7.750000000000000000e+00,1.766506511746034036e+01
7.799999999999999822e+00,1.098253034689101248e+01
7.849999999999999645e+00,6.898507708590262411e+00
7.900000000000000355e+00,4.455655663802922106e+00
7.950000000000000178e+00,3.437493737544180750e+00
8.000000000000000000e+00,9.791925313292386690e+00
8.050000000000000711e+00,7.929675797820797811e+01
8.099999999999999645e+00,1.912601374696282903e+02
8.149999999999998579e+00,3.107342838764998305e+02
8.200000000000001066e+00,4.193509262411440659e+02
8.250000000000000000e+00,5.085890880588430036e+02
8.300000000000000711e+00,5.760408406171071647e+02
8.349999999999999645e+00,6.224663678881380520e+02
8.400000000000000355e+00,6.359878403826842259e+02
8.449999999999999289e+00,4.787073010549721630e+02
8.500000000000000000e+00,3.014034901389442211e+02
8.550000000000000711e+00,1.839349740395345236e+02
8.599999999999999645e+00,1.117234602157080730e+02
8.650000000000000355e+00,6.790298762393433663e+01
8.699999999999999289e+00,4.148085448677309017e+01
8.750000000000000000e+00,2.553119194237359579e+01
