cf,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
1.200982401385813780e+01,-5.765629621282231909e+01,-5.765629378724508314e+01,-5.765627722450629733e+01,-5.765611218148691819e+01,-5.765502137489203704e+01,-5.764194674207830360e+01,-5.749359615485498409e+01,-5.645056192376463855e+01,-5.334444603966369414e+01,-5.079288274822107496e+01,-5.007375365150846847e+01
1.177707104662374249e+01,-5.765629617344028901e+01,-5.765629360952988947e+01,-5.765627613074511260e+01,-5.765610339460216949e+01,-5.765496596037096566e+01,-5.764109348471350813e+01,-5.748525388004217263e+01,-5.640326795284391181e+01,-5.326884234605003599e+01,-5.077620850299519617e+01,-5.012908222777456047e+01
1.154877668459478102e+01,-5.765629613118206720e+01,-5.765629341898816307e+01,-5.765627495910712952e+01,-5.765609409017380216e+01,-5.765490693994580340e+01,-5.764017573382791682e+01,-5.747640095443212260e+01,-5.635868288051617014e+01,-5.321984600152774192e+01,-5.074980879960681790e+01,-5.009903165457363627e+01
1.132485551893365816e+01,-5.765629609025285873e+01,-5.765629322558734771e+01,-5.765627370781042060e+01,-5.765608391058116666e+01,-5.765484081352607149e+01,-5.763914551415097520e+01,-5.746653349037902103e+01,-5.630229825399320021e+01,-5.313055298623431355e+01,-5.073180860739932285e+01,-5.009902394581979479e+01
1.110522377689057372e+01,-5.765629604430568378e+01,-5.765629301758554703e+01,-5.765627242301771105e+01,-5.765607398623343016e+01,-5.765477694508881967e+01,-5.763812060392467629e+01,-5.745697035586228907e+01,-5.625555300774866652e+01,-5.307819395043500776e+01,-5.069941390517085722e+01,-5.008071114359727005e+01
1.088979929046269035e+01,-5.765629599581459530e+01,-5.765629279573500554e+01,-5.765627103638933448e+01,-5.765606329606669789e+01,-5.765470715060266116e+01,-5.763699839196169705e+01,-5.744662102136959447e+01,-5.620333868566312674e+01,-5.301039891595964804e+01,-5.068236199837593858e+01,-5.012040911924599129e+01
1.067850146565368163e+01,-5.765629594528398627e+01,-5.765629256044217499e+01,-5.765626953732160587e+01,-5.765605170682692204e+01,-5.765463016880254798e+01,-5.763576018154835623e+01,-5.743532771861153918e+01,-5.614824222692126199e+01,-5.294531600747558286e+01,-5.066641205197272058e+01,-5.012974330621597119e+01
1.047125125232212994e+01,-5.765629589314512771e+01,-5.765629231866471827e+01,-5.765626800376649896e+01,-5.765604013986018117e+01,-5.765455252114509932e+01,-5.763448738506744462e+01,-5.742397764591007103e+01,-5.609333502157585372e+01,-5.287674557103330386e+01,-5.064953651471869023e+01,-5.010239113249481591e+01
1.026797111460751921e+01,-5.765629583826829929e+01,-5.765629206087596259e+01,-5.765626634604809908e+01,-5.765602765714617561e+01,-5.765446719319020019e+01,-5.763309084771198343e+01,-5.741167870996811473e+01,-5.602957468768402549e+01,-5.278991648522196556e+01,-5.065939142050761745e+01,-5.014254042513161380e+01
1.006858500192272565e+01,-5.765629577918230808e+01,-5.765629178283280964e+01,-5.765626455483894830e+01,-5.765601430952393969e+01,-5.765437451054710039e+01,-5.763157475183913903e+01,-5.739852681075645080e+01,-5.596940516897769413e+01,-5.272103863629844511e+01,-5.064764267593130143e+01,-5.017508387037852913e+01
9.873018320502206180e+00,-5.765629571874782044e+01,-5.765629149780760088e+01,-5.765626271437347583e+01,-5.765600087704608967e+01,-5.765427940849419741e+01,-5.763000227113689533e+01,-5.738519261424932694e+01,-5.590666808251543785e+01,-5.265022594804371892e+01,-5.064549372841217689e+01,-5.020454160180472059e+01
9.681197905495180223e+00,-5.765629565403018830e+01,-5.765629119533448232e+01,-5.765626077970754437e+01,-5.765598709604277872e+01,-5.765418007849497428e+01,-5.762835444584474232e+01,-5.737151883149475395e+01,-5.584687715610851910e+01,-5.258077384751472749e+01,-5.061510226045693628e+01,-5.016902517366409597e+01
9.493051993593404347e+00,-5.765629558544213040e+01,-5.765629087174351497e+01,-5.765625868946882804e+01,-5.765597227843085193e+01,-5.765407086290117178e+01,-5.762655549846854086e+01,-5.735680202741071554e+01,-5.578961357971704160e+01,-5.251580929568978462e+01,-5.056122090548552706e+01,-5.013464690514295796e+01
9.308510196183290120e+00,-5.765629551622673432e+01,-5.765629054057791336e+01,-5.765625651937467921e+01,-5.765595707014889371e+01,-5.765395548964294647e+01,-5.762465546154187024e+01,-5.734157387717385035e+01,-5.572088931427959579e+01,-5.244315262124761290e+01,-5.058325349386495873e+01,-5.020758035965146604e+01
9.127503473012309243e+00,-5.765629544242059978e+01,-5.765629018419783591e+01,-5.765625416257466895e+01,-5.765594062676757403e+01,-5.765382773322974685e+01,-5.762257455066197309e+01,-5.732513354037618569e+01,-5.564430618222700531e+01,-5.237531967732135740e+01,-5.061619170320382466e+01,-5.024686156974083673e+01
8.949964106359864502e+00,-5.765629536442195757e+01,-5.765628980706100037e+01,-5.765625166514703182e+01,-5.765592347054756317e+01,-5.765369079876922598e+01,-5.762036103239157825e+01,-5.730799515219096918e+01,-5.557822077260344429e+01,-5.230897807058202886e+01,-5.059259563688266326e+01,-5.021222687970332288e+01
8.775825675702915163e+00,-5.765629528611096077e+01,-5.765628943116502825e+01,-5.765624919393747660e+01,-5.765590713593786631e+01,-5.765355509512956900e+01,-5.761816660900204567e+01,-5.729157545364813586e+01,-5.551664504507866837e+01,-5.224570012637448002e+01,-5.057460305536058343e+01,-5.021902611346336442e+01
8.605023032866927934e+00,-5.765629520150366005e+01,-5.765628901306305210e+01,-5.765624636630263922e+01,-5.765588801646146777e+01,-5.765339312993396703e+01,-5.761561057656213336e+01,-5.727247542808176917e+01,-5.543766382023032691e+01,-5.219291238855765869e+01,-5.061774963005874639e+01,-5.029267135185965998e+01
8.437492277652824058e+00,-5.765629511753452618e+01,-5.765628860407289125e+01,-5.765624363842567845e+01,-5.765587045874575267e+01,-5.765323656599873914e+01,-5.761315121830111963e+01,-5.725483482673629965e+01,-5.537924284716321210e+01,-5.212912278314120584e+01,-5.054813682860361013e+01,-5.024174515417394105e+01
8.273170733930813370e+00,-5.765629502793533590e+01,-5.765628815732413415e+01,-5.765624059160188608e+01,-5.765585056439012845e+01,-5.765305510939144540e+01,-5.761036706945318286e+01,-5.723498685079887593e+01,-5.529713378880664720e+01,-5.208874770912647989e+01,-5.061352933466272930e+01,-5.025976827365109045e+01
8.111996926192190926e+00,-5.765629493464989253e+01,-5.765628768897937562e+01,-5.765623737709637453e+01,-5.765582981114599193e+01,-5.765285890196623342e+01,-5.760741532847163171e+01,-5.721437145790585532e+01,-5.521998171324757010e+01,-5.204334763140339248e+01,-5.061255390125501918e+01,-5.031191101691984358e+01
7.953910556550281008e+00,-5.765629484616145817e+01,-5.765628724917000625e+01,-5.765623438649048893e+01,-5.765581156557541931e+01,-5.765267283708581658e+01,-5.760466752589268680e+01,-5.719610180346840878e+01,-5.515952555736229357e+01,-5.198185507701990105e+01,-5.054671873128472015e+01,-5.027709283056213962e+01
7.798852482181978907e+00,-5.765629474696483214e+01,-5.765628673982175911e+01,-5.765623081922544912e+01,-5.765578886516709645e+01,-5.765244186736223497e+01,-5.760134984467615737e+01,-5.717379052372128712e+01,-5.506689709706269298e+01,-5.195482960348108747e+01,-5.058729137383275543e+01,-5.027066285391889267e+01
7.646764693201389740e+00,-5.765629465359675976e+01,-5.765628626183048766e+01,-5.765622748037500855e+01,-5.765576860618298838e+01,-5.765221867059586458e+01,-5.759823646912266071e+01,-5.715380434230393547e+01,-5.499114177267958326e+01,-5.190850732433947456e+01,-5.056751809242571483e+01,-5.028069533787369494e+01
7.497590290957342418e+00,-5.765629455255967883e+01,-5.765628573221506059e+01,-5.765622370455822931e+01,-5.765574514691686403e+01,-5.765195730186582779e+01,-5.759469033753509848e+01,-5.713104738236390290e+01,-5.488350843467411266e+01,-5.189929893134628713e+01,-5.059834063937384485e+01,-5.031155476779373714e+01
