150.058959003889	1.29075006132183
185.825406632462	1.29763849788368
225.993021802373	1.27866623669641
279.143977700938	1.21812967918904
349.387266280222	1.17246926494562
431.385624265046	1.21128376713349
527.106238265320	1.28165712318701
654.068125819436	1.37719383240757
805.171349739050	1.50584306772592
985.006296420737	1.64860931786084
1225.19938803724	1.58152809728198
1484.90112270422	1.21766924434665
1831.76675532368	0.805373570289832
2299.39037840232	0.457413555023927
2820.05984726244	0.243005282730933
3451.83495744093	0.113275670627909
4303.55659893514	0.0422409964368785
5251.89503353743	0.0173725365164895
6530.38852781787	0.00617673416304829
7953.91055655028	0.00230763694375787
