0	7.66666666666667	3.33333333333333
10	13	6.66666666666667
20	43.6666666666667	45.6666666666667
30	95.3333333333333	121.333333333333
40	130.333333333333	169
50	150.333333333333	191
60	169.333333333333	213.666666666667
70	189	222.333333333333
80	208.666666666667	231.333333333333
90	225	227.666666666667
100	209.666666666667	242
