cf,70.0
0.000000000000000000e+00,6.327981352806091309e-01
5.000000000000000278e-02,6.159229278564453125e-01
1.000000000000000056e-01,6.181145310401916504e-01
1.499999999999999944e-01,6.398493647575378418e-01
2.000000000000000111e-01,6.373455524444580078e-01
2.500000000000000000e-01,6.269024610519409180e-01
2.999999999999999889e-01,6.210098266601562500e-01
3.499999999999999778e-01,6.343012452125549316e-01
4.000000000000000222e-01,6.374751925468444824e-01
4.500000000000000111e-01,6.329879164695739746e-01
5.000000000000000000e-01,6.295582056045532227e-01
5.500000000000000444e-01,6.523241996765136719e-01
5.999999999999999778e-01,6.498927474021911621e-01
6.500000000000000222e-01,6.431925892829895020e-01
6.999999999999999556e-01,6.397197246551513672e-01
7.500000000000000000e-01,6.526624560356140137e-01
8.000000000000000444e-01,6.425988078117370605e-01
8.499999999999999778e-01,6.299818158149719238e-01
9.000000000000000222e-01,6.375716924667358398e-01
9.499999999999999556e-01,6.516529321670532227e-01
1.000000000000000000e+00,6.495416164398193359e-01
1.050000000000000044e+00,6.397022008895874023e-01
1.100000000000000089e+00,6.283493638038635254e-01
1.149999999999999911e+00,6.515474915504455566e-01
1.199999999999999956e+00,6.446404457092285156e-01
1.250000000000000000e+00,6.362928152084350586e-01
1.300000000000000044e+00,6.389816999435424805e-01
1.350000000000000089e+00,6.603555679321289062e-01
1.399999999999999911e+00,6.449369788169860840e-01
1.449999999999999956e+00,6.372759342193603516e-01
1.500000000000000000e+00,6.304478049278259277e-01
1.550000000000000044e+00,6.494984030723571777e-01
1.600000000000000089e+00,6.298022270202636719e-01
1.649999999999999911e+00,6.341183781623840332e-01
1.699999999999999956e+00,6.360515952110290527e-01
1.750000000000000000e+00,6.565498113632202148e-01
1.800000000000000044e+00,6.460808515548706055e-01
1.850000000000000089e+00,6.255984306335449219e-01
1.899999999999999911e+00,6.211539506912231445e-01
1.949999999999999956e+00,6.437841653823852539e-01
2.000000000000000000e+00,6.258407831192016602e-01
2.050000000000000266e+00,6.211662888526916504e-01
2.100000000000000089e+00,6.167460083961486816e-01
2.149999999999999911e+00,6.507282853126525879e-01
2.200000000000000178e+00,6.460905075073242188e-01
2.250000000000000000e+00,6.275104284286499023e-01
2.299999999999999822e+00,6.126751899719238281e-01
2.350000000000000089e+00,6.416635513305664062e-01
2.399999999999999911e+00,6.147142648696899414e-01
2.449999999999999734e+00,6.256492733955383301e-01
2.500000000000000000e+00,6.339644789695739746e-01
2.550000000000000266e+00,6.535735130310058594e-01
2.600000000000000089e+00,6.329486370086669922e-01
2.649999999999999911e+00,6.472695469856262207e-01
2.700000000000000178e+00,6.178501844406127930e-01
2.750000000000000000e+00,6.644224524497985840e-01
2.799999999999999822e+00,6.166501045227050781e-01
2.850000000000000089e+00,6.328826546669006348e-01
2.899999999999999911e+00,6.167126893997192383e-01
2.949999999999999734e+00,6.518447995185852051e-01
3.000000000000000000e+00,6.319770812988281250e-01
3.050000000000000266e+00,6.243696212768554688e-01
3.100000000000000089e+00,6.037095785140991211e-01
3.149999999999999911e+00,6.502034068107604980e-01
3.200000000000000178e+00,5.953356623649597168e-01
3.250000000000000000e+00,6.044313311576843262e-01
3.299999999999999822e+00,5.993239879608154297e-01
3.350000000000000089e+00,6.471326351165771484e-01
3.399999999999999911e+00,6.276304125785827637e-01
3.449999999999999734e+00,6.241213679313659668e-01
3.500000000000000000e+00,5.991851687431335449e-01
3.550000000000000266e+00,6.378726959228515625e-01
