cf,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
0.000000000000000000e+00,-6.500613403320312500e+01,-6.497606658935546875e+01,-6.496788787841796875e+01,-6.499325561523437500e+01,-6.499722290039062500e+01,-6.497714996337890625e+01,-6.496662902832031250e+01,-6.497875213623046875e+01,-6.497472381591796875e+01,-6.498746490478515625e+01,-6.499289703369140625e+01
5.000000000000000278e-02,-6.492699432373046875e+01,-6.492510223388671875e+01,-6.490396118164062500e+01,-6.492461395263671875e+01,-6.492451477050781250e+01,-6.490351867675781250e+01,-6.489360809326171875e+01,-6.490845489501953125e+01,-6.490791320800781250e+01,-6.492379760742187500e+01,-6.492916107177734375e+01
1.000000000000000056e-01,-6.494625854492187500e+01,-6.492728424072265625e+01,-6.492826843261718750e+01,-6.495409393310546875e+01,-6.495533752441406250e+01,-6.493761444091796875e+01,-6.492972564697265625e+01,-6.494505310058593750e+01,-6.494498443603515625e+01,-6.495928955078125000e+01,-6.496376800537109375e+01
1.499999999999999944e-01,-6.499643707275390625e+01,-6.493839263916015625e+01,-6.495184326171875000e+01,-6.497257232666015625e+01,-6.497045135498046875e+01,-6.495767974853515625e+01,-6.495358276367187500e+01,-6.496938323974609375e+01,-6.497483062744140625e+01,-6.498709106445312500e+01,-6.499073028564453125e+01
2.000000000000000111e-01,-6.500875091552734375e+01,-6.497017669677734375e+01,-6.495856475830078125e+01,-6.498262786865234375e+01,-6.498278808593750000e+01,-6.496579742431640625e+01,-6.495999908447265625e+01,-6.497814178466796875e+01,-6.497675323486328125e+01,-6.499185180664062500e+01,-6.499764251708984375e+01
2.500000000000000000e-01,-6.490744018554687500e+01,-6.492322540283203125e+01,-6.490686035156250000e+01,-6.493227386474609375e+01,-6.492973327636718750e+01,-6.490721893310546875e+01,-6.489881896972656250e+01,-6.491674041748046875e+01,-6.491349792480468750e+01,-6.492812347412109375e+01,-6.493262481689453125e+01
2.999999999999999889e-01,-6.496254730224609375e+01,-6.496916961669921875e+01,-6.496044158935546875e+01,-6.498442840576171875e+01,-6.498093414306640625e+01,-6.496095275878906250e+01,-6.495328521728515625e+01,-6.496958923339843750e+01,-6.496826934814453125e+01,-6.498137664794921875e+01,-6.498401641845703125e+01
3.499999999999999778e-01,-6.500809478759765625e+01,-6.496945190429687500e+01,-6.498894500732421875e+01,-6.501338195800781250e+01,-6.500759124755859375e+01,-6.499037170410156250e+01,-6.498483276367187500e+01,-6.500028228759765625e+01,-6.500329589843750000e+01,-6.501490783691406250e+01,-6.501701354980468750e+01
4.000000000000000222e-01,-6.501169586181640625e+01,-6.500084686279296875e+01,-6.501260375976562500e+01,-6.503528594970703125e+01,-6.502420806884765625e+01,-6.500116729736328125e+01,-6.499346923828125000e+01,-6.500889587402343750e+01,-6.500902557373046875e+01,-6.502146911621093750e+01,-6.502428436279296875e+01
4.500000000000000111e-01,-6.495179748535156250e+01,-6.494316864013671875e+01,-6.494415283203125000e+01,-6.496425628662109375e+01,-6.495046234130859375e+01,-6.492393493652343750e+01,-6.491539764404296875e+01,-6.493200683593750000e+01,-6.493444824218750000e+01,-6.494966125488281250e+01,-6.495281219482421875e+01
5.000000000000000000e-01,-6.498748016357421875e+01,-6.494813537597656250e+01,-6.497420501708984375e+01,-6.499923706054687500e+01,-6.498744964599609375e+01,-6.496463775634765625e+01,-6.495898437500000000e+01,-6.497609710693359375e+01,-6.497974395751953125e+01,-6.499320983886718750e+01,-6.499570465087890625e+01
5.500000000000000444e-01,-6.504219055175781250e+01,-6.497479248046875000e+01,-6.501333618164062500e+01,-6.503653717041015625e+01,-6.502251434326171875e+01,-6.500106811523437500e+01,-6.499609375000000000e+01,-6.501206970214843750e+01,-6.502182006835937500e+01,-6.503443145751953125e+01,-6.503614807128906250e+01
5.999999999999999778e-01,-6.504921722412109375e+01,-6.500062561035156250e+01,-6.502812957763671875e+01,-6.505400848388671875e+01,-6.503926849365234375e+01,-6.501260375976562500e+01,-6.500628662109375000e+01,-6.502455902099609375e+01,-6.502821350097656250e+01,-6.504385375976562500e+01,-6.504730224609375000e+01
6.500000000000000222e-01,-6.496901702880859375e+01,-6.495287322998046875e+01,-6.496472930908203125e+01,-6.498778533935546875e+01,-6.497156524658203125e+01,-6.494218444824218750e+01,-6.493627929687500000e+01,-6.495771026611328125e+01,-6.496322631835937500e+01,-6.498118591308593750e+01,-6.498488616943359375e+01
6.999999999999999556e-01,-6.501586151123046875e+01,-6.499072265625000000e+01,-6.500818634033203125e+01,-6.502550506591796875e+01,-6.500914001464843750e+01,-6.498341369628906250e+01,-6.497789001464843750e+01,-6.499644470214843750e+01,-6.500372314453125000e+01,-6.502017211914062500e+01,-6.502226257324218750e+01
7.500000000000000000e-01,-6.506031036376953125e+01,-6.498401641845703125e+01,-6.503937530517578125e+01,-6.506300354003906250e+01,-6.504834747314453125e+01,-6.502653503417968750e+01,-6.502187347412109375e+01,-6.503917694091796875e+01,-6.505297851562500000e+01,-6.506831359863281250e+01,-6.506922149658203125e+01
8.000000000000000444e-01,-6.506355285644531250e+01,-6.502146148681640625e+01,-6.506568908691406250e+01,-6.508353424072265625e+01,-6.506150817871093750e+01,-6.503631591796875000e+01,-6.503240966796875000e+01,-6.505103302001953125e+01,-6.506184387207031250e+01,-6.507722473144531250e+01,-6.507727813720703125e+01
8.499999999999999778e-01,-6.499877166748046875e+01,-6.497061157226562500e+01,-6.499799346923828125e+01,-6.501219177246093750e+01,-6.498903656005859375e+01,-6.496324920654296875e+01,-6.495993804931640625e+01,-6.497949218750000000e+01,-6.499202728271484375e+01,-6.500924682617187500e+01,-6.500927734375000000e+01
9.000000000000000222e-01,-6.502484893798828125e+01,-6.497126007080078125e+01,-6.503050231933593750e+01,-6.505481719970703125e+01,-6.503771209716796875e+01,-6.501847839355468750e+01,-6.501786041259765625e+01,-6.503576660156250000e+01,-6.504938507080078125e+01,-6.506355285644531250e+01,-6.506122589111328125e+01
9.499999999999999556e-01,-6.508978271484375000e+01,-6.499108886718750000e+01,-6.505865478515625000e+01,-6.508321380615234375e+01,-6.506532287597656250e+01,-6.504795074462890625e+01,-6.504654693603515625e+01,-6.506126403808593750e+01,-6.508128356933593750e+01,-6.509415435791015625e+01,-6.509140777587890625e+01
1.000000000000000000e+00,-6.509118652343750000e+01,-6.502922058105468750e+01,-6.507823944091796875e+01,-6.509698486328125000e+01,-6.507250213623046875e+01,-6.504794311523437500e+01,-6.504477691650390625e+01,-6.506159973144531250e+01,-6.507537078857421875e+01,-6.509183502197265625e+01,-6.509124755859375000e+01
1.050000000000000044e+00,-6.499987792968750000e+01,-6.498812103271484375e+01,-6.501750183105468750e+01,-6.503455352783203125e+01,-6.501085662841796875e+01,-6.498430633544921875e+01,-6.498036956787109375e+01,-6.499664306640625000e+01,-6.500801849365234375e+01,-6.502368164062500000e+01,-6.502188873291015625e+01
1.100000000000000089e+00,-6.504699707031250000e+01,-6.502543640136718750e+01,-6.506932067871093750e+01,-6.508496093750000000e+01,-6.505963134765625000e+01,-6.503218841552734375e+01,-6.502537536621093750e+01,-6.503750610351562500e+01,-6.505021667480468750e+01,-6.506462860107421875e+01,-6.506201171875000000e+01
1.149999999999999911e+00,-6.509867858886718750e+01,-6.502017974853515625e+01,-6.508746337890625000e+01,-6.511370086669921875e+01,-6.509444427490234375e+01,-6.507147216796875000e+01,-6.506435394287109375e+01,-6.507427215576171875e+01,-6.509124755859375000e+01,-6.510407257080078125e+01,-6.510066223144531250e+01
1.199999999999999956e+00,-6.510131072998046875e+01,-6.505971527099609375e+01,-6.511366271972656250e+01,-6.512774658203125000e+01,-6.510097503662109375e+01,-6.507412719726562500e+01,-6.506675720214843750e+01,-6.507719421386718750e+01,-6.509123229980468750e+01,-6.510413360595703125e+01,-6.509987640380859375e+01
1.250000000000000000e+00,-6.503227233886718750e+01,-6.499476623535156250e+01,-6.502098846435546875e+01,-6.503855895996093750e+01,-6.501496124267578125e+01,-6.498954010009765625e+01,-6.498553466796875000e+01,-6.500064849853515625e+01,-6.501653289794921875e+01,-6.503316497802734375e+01,-6.503166961669921875e+01
1.300000000000000044e+00,-6.506588745117187500e+01,-6.500923156738281250e+01,-6.505660247802734375e+01,-6.507686614990234375e+01,-6.505356597900390625e+01,-6.502880859375000000e+01,-6.502397155761718750e+01,-6.503692626953125000e+01,-6.505289459228515625e+01,-6.506693267822265625e+01,-6.506606292724609375e+01
1.350000000000000089e+00,-6.512852478027343750e+01,-6.503091430664062500e+01,-6.508666229248046875e+01,-6.511324310302734375e+01,-6.508911132812500000e+01,-6.506585693359375000e+01,-6.505995178222656250e+01,-6.506919097900390625e+01,-6.508779907226562500e+01,-6.509897613525390625e+01,-6.509521484375000000e+01
1.399999999999999911e+00,-6.512673950195312500e+01,-6.506121063232421875e+01,-6.511368560791015625e+01,-6.513681793212890625e+01,-6.510675811767578125e+01,-6.507814788818359375e+01,-6.507234191894531250e+01,-6.508354949951171875e+01,-6.509773254394531250e+01,-6.511229705810546875e+01,-6.510929870605468750e+01
1.449999999999999956e+00,-6.504069519042968750e+01,-6.500357818603515625e+01,-6.502321624755859375e+01,-6.504548645019531250e+01,-6.501472473144531250e+01,-6.498526763916015625e+01,-6.498240661621093750e+01,-6.499860382080078125e+01,-6.501224517822265625e+01,-6.502886199951171875e+01,-6.502840423583984375e+01
1.500000000000000000e+00,-6.508261108398437500e+01,-6.503532409667968750e+01,-6.506224822998046875e+01,-6.508614349365234375e+01,-6.505527496337890625e+01,-6.502665710449218750e+01,-6.502349853515625000e+01,-6.503942108154296875e+01,-6.505593109130859375e+01,-6.507279968261718750e+01,-6.507219696044921875e+01
1.550000000000000044e+00,-6.513237762451171875e+01,-6.502851104736328125e+01,-6.508168029785156250e+01,-6.511028289794921875e+01,-6.508074951171875000e+01,-6.505492401123046875e+01,-6.505084991455078125e+01,-6.506281280517578125e+01,-6.508545684814453125e+01,-6.510211181640625000e+01,-6.509957885742187500e+01
1.600000000000000089e+00,-6.513268280029296875e+01,-6.506486511230468750e+01,-6.511946105957031250e+01,-6.514474487304687500e+01,-6.511112976074218750e+01,-6.507998657226562500e+01,-6.507334136962890625e+01,-6.508412170410156250e+01,-6.510197448730468750e+01,-6.511676788330078125e+01,-6.511265563964843750e+01
