150.058959003889	19.5283830898388
185.825406632462	11.9877154295116
225.993021802373	7.94417329729119
279.143977700938	6.06749683608964
349.387266280222	4.92212664949042
431.385624265046	4.30033581266749
527.106238265320	3.83127445150338
654.068125819436	3.49485814702239
805.171349739050	3.22859696123574
985.006296420737	2.89049262665639
1225.19938803724	2.45178263513716
1484.90112270422	2.03852524918385
1831.76675532368	1.56609065823685
2299.39037840232	1.12916301162810
2820.05984726244	0.816189024629595
3451.83495744093	0.598364754418926
4303.55659893514	0.399822322509593
5251.89503353743	0.287550680513074
6530.38852781787	0.192798129827092
7953.91055655028	0.168438027480909
