150.058959003889	21.6359699173903
185.825406632462	12.3151677245279
225.993021802373	7.95525683045181
279.143977700938	6.10676673861006
349.387266280222	5.18570140548682
431.385624265046	4.32274811632187
527.106238265320	3.91469950174615
654.068125819436	3.47689222143225
805.171349739050	3.22491189481400
985.006296420737	2.90047555794960
1225.19938803724	2.47103618537238
1484.90112270422	2.03375748597531
1831.76675532368	1.58424892584944
2299.39037840232	1.14932917998484
2820.05984726244	0.912949509964509
3451.83495744093	0.618913204293850
4303.55659893514	0.470236967739245
5251.89503353743	0.355198533669825
6530.38852781787	0.228769419805810
7953.91055655028	0.227828966757296
