150.058959003889	19.9837121614876
185.825406632462	11.9105323889269
225.993021802373	7.93797705160000
279.143977700938	6.26815639942489
349.387266280222	5.01433952583119
431.385624265046	4.37125104272703
527.106238265320	3.90670189124451
654.068125819436	3.52390622283593
805.171349739050	3.24683531384855
985.006296420737	2.93966517074177
1225.19938803724	2.50544056825835
1484.90112270422	2.05338367888226
1831.76675532368	1.58187195263136
2299.39037840232	1.13713592178832
2820.05984726244	0.826382543050996
3451.83495744093	0.581746026365423
4303.55659893514	0.402261692017626
5251.89503353743	0.279863641289190
6530.38852781787	0.189819881663230
7953.91055655028	0.133414846415430
